customerid,value
customer-159950436,2
customer-108285456,2
customer-1026407381,2
customer-9651278305,2
customer-18568267305,2
customer-9654355502,2
customer-67555527002,2
customer-1445575831,2
customer-9655262515,2
customer-1108421891,2
customer-409662347,2
customer-18584724415,2
customer-1880267501,2
customer-1173274496,2
customer-1173305540,2
customer-645100261,2
customer-1330660741,2
customer-9672938915,2
customer-1108980700,2
customer-239691530,2
customer-41691047502,2
customer-31964411502,2
customer-31967344915,2
customer-82541492,2
customer-18890271,2
customer-720122826,2
customer-1883714941,2
customer-71534774302,2
customer-1109187031,2
customer-936314111,2
customer-324926136,2
customer-359674876,2
customer-325049690,2
customer-1885053240,2
customer-47412260005,2
customer-42753544805,2
customer-1885456931,2
customer-482916810,2
customer-1885498781,2
customer-18643660805,2
customer-18650442915,2
customer-240319330,2
customer-41735309205,2
customer-18669035005,2
customer-720626806,2
customer-18675107112,2
customer-543048481,2
customer-41736927502,2
customer-18679318615,2
customer-74538842202,2
customer-9737446015,2
customer-1446135610,2
customer-645874831,2
customer-42748265405,2
customer-32169324715,2
customer-81259629102,2
customer-9752771505,2
customer-261315287,2
customer-1889542071,2
customer-52721001202,2
customer-41781894715,2
customer-18735146015,2
customer-74537922402,2
customer-1890496100,2
customer-783095106,2
customer-128162897,2
customer-937610721,2
customer-18776681005,2
customer-1446276791,2
customer-1892152360,2
customer-388592667,2
customer-501711520,2
customer-74537764202,2
customer-91571432202,2
customer-1842178,2
customer-91495264302,2
customer-91571427602,2
customer-9796677015,2
customer-32261571015,2
customer-1027990696,2
customer-32275268002,2
customer-59961921502,2
customer-476553450,2
customer-108589200,2
customer-1644502,2
customer-646400571,2
customer-430049286,2
customer-163068427,2
customer-544068340,2
customer-1896691041,2
customer-164677591,2
customer-32342622505,2
customer-544137070,2
customer-939220226,2
customer-1699110381,2
customer-722257931,2
customer-9824802605,2
customer-1447147481,2
customer-360051920,2
customer-9833868415,2
customer-1899393271,2
customer-1899432620,2
customer-63503087502,2
customer-9837468805,2
customer-9223372034620930000,2
customer-9842271602,2
customer-9842306815,2
customer-9842645205,2
customer-939626323,2
customer-277433567,2
customer-18932656305,2
customer-32424430915,2
customer-74537094302,2
customer-9846372205,2
customer-42008489115,2
customer-90932548402,2
customer-32444138502,2
customer-722546771,2
customer-6833929,2
customer-360205866,2
customer-1901992521,2
customer-939906446,2
customer-647591361,2
customer-1111383361,2
customer-277486596,2
customer-545369176,2
customer-42099679502,2
customer-9864503905,2
customer-18994641502,2
customer-42126192215,2
customer-185144170,2
customer-784554571,2
customer-1028756660,2
customer-32541689802,2
customer-9870308505,2
customer-1028763520,2
customer-1729990610,2
customer-784941716,2
customer-59818263802,2
customer-1905055941,2
customer-445660821,2
customer-1905692711,2
customer-215558507,2
customer-42170660905,2
customer-19062829805,2
customer-1111542531,2
customer-252071,2
customer-545762141,2
customer-723018586,2
customer-82974938,2
customer-9903575705,2
customer-940345401,2
customer-91312368402,2
customer-42659270805,2
customer-940399331,2
customer-723138091,2
customer-785240380,2
customer-483271827,2
customer-1305094,2
customer-723142441,2
customer-42234465705,2
customer-1111635451,2
customer-9926131215,2
customer-1333239311,2
customer-1447798441,2
customer-1907706951,2
customer-1175359146,2
customer-1572703101,2
customer-185376827,2
customer-1908405231,2
customer-1175483446,2
customer-326479550,2
customer-91475873402,2
customer-65054392,2
customer-136952487,2
customer-648428950,2
customer-1112644750,2
customer-1909898080,2
customer-1175644820,2
customer-648516511,2
customer-89863997302,2
customer-42601965602,2
customer-457114830,2
customer-1175763360,2
customer-941602466,2
customer-9955193505,2
customer-145143506,2
customer-61327793002,2
customer-1676239941,2
customer-1538691690,2
customer-77230261302,2
customer-19249615715,2
customer-547899031,2
customer-1913105101,2
customer-19253954102,2
customer-457308312,2
customer-648756451,2
customer-33114203102,2
customer-42483249505,2
customer-548154821,2
customer-42501792002,2
customer-33172341715,2
customer-785917616,2
customer-1914946250,2
customer-19281990115,2
customer-327292496,2
customer-47241633202,2
customer-91474632102,2
customer-499156196,2
customer-186157641,2
customer-942028676,2
customer-47123597802,2
customer-327343520,2
customer-67499743502,2
customer-942340500,2
customer-186160720,2
customer-1031569960,2
customer-33337557015,2
customer-1031631686,2
customer-1335027511,2
customer-33355250415,2
customer-548920901,2
customer-1690987761,2
customer-360649001,2
customer-360670101,2
customer-488966380,2
customer-1113962900,2
customer-241499231,2
customer-33395662805,2
customer-186796840,2
customer-33399537302,2
customer-33426651415,2
customer-109086977,2
customer-1251126560,2
customer-33447359105,2
customer-19507488305,2
customer-52184768402,2
customer-1920823870,2
customer-10062553315,2
customer-327835551,2
customer-943343946,2
customer-91576347102,2
customer-128604897,2
customer-241571111,2
customer-943372136,2
customer-508142406,2
customer-83136890,2
customer-1449893191,2
customer-457394971,2
customer-1032472046,2
customer-550014241,2
customer-550181596,2
customer-46919868015,2
customer-86539947902,2
customer-19611239815,2
customer-10122585515,2
customer-1923971290,2
customer-328003410,2
customer-33488150005,2
customer-10130164515,2
customer-944003326,2
customer-1336108471,2
customer-391038817,2
customer-19625439815,2
customer-445874111,2
customer-1252036860,2
customer-91574635502,2
customer-650562951,2
customer-1449955611,2
customer-216672367,2
customer-944479050,2
customer-825223646,2
customer-328315331,2
customer-825404271,2
customer-46901128302,2
customer-361049560,2
customer-431008547,2
customer-1900111,2
customer-10195834415,2
customer-825802006,2
customer-825909856,2
customer-88502663502,2
customer-826018351,2
customer-826030886,2
customer-826161740,2
customer-1931246751,2
customer-944690960,2
customer-262884061,2
customer-33560552005,2
customer-56517187,2
customer-156619620,2
customer-826327646,2
customer-826410321,2
customer-551674201,2
customer-787088186,2
customer-59482942102,2
customer-145563681,2
customer-33593211802,2
customer-89738396402,2
customer-1706039151,2
customer-33613953405,2
customer-74535874902,2
customer-89735606002,2
customer-33627065015,2
customer-1934246651,2
customer-217006896,2
customer-476769970,2
customer-652235911,2
customer-1574580800,2
customer-16383786,2
customer-10266808515,2
customer-33641899905,2
customer-10267741015,2
customer-328426147,2
customer-1936517911,2
customer-945334531,2
customer-945361430,2
customer-361352877,2
customer-446013981,2
customer-499425751,2
customer-51722132705,2
customer-1178800841,2
customer-553732236,2
customer-1253861451,2
customer-12663121,2
customer-554139491,2
customer-328710070,2
customer-827713960,2
customer-10298546115,2
customer-1940665761,2
customer-496110406,2
customer-83631122902,2
customer-828072061,2
customer-55476028,2
customer-279835167,2
customer-19985313502,2
customer-727949036,2
customer-46790070702,2
customer-1034221330,2
customer-554992171,2
customer-555080021,2
customer-9225971,2
customer-20037587215,2
customer-828549411,2
customer-80921935502,2
customer-128736421,2
customer-1944217021,2
customer-21202001,2
customer-1944650250,2
customer-1178969926,2
customer-91574581302,2
customer-1945263700,2
customer-361673661,2
customer-555335946,2
customer-1178972496,2
customer-947127996,2
customer-20099232205,2
customer-33799981715,2
customer-80911937702,2
customer-10432780015,2
customer-33824579502,2
customer-829067176,2
customer-555705836,2
customer-1947686931,2
customer-829115701,2
customer-20128658015,2
customer-20129041405,2
customer-1576338710,2
customer-1948283301,2
customer-1948299761,2
customer-1948380841,2
customer-280407926,2
customer-1254395101,2
customer-787952486,2
customer-33838777905,2
customer-1576507771,2
customer-33861235605,2
customer-242879560,2
customer-46719917402,2
customer-20197639805,2
customer-57450877,2
customer-1179766701,2
customer-1397900730,2
customer-1950299260,2
customer-20216716705,2
customer-20218056615,2
customer-188568890,2
customer-947643891,2
customer-90214033002,2
customer-44360311805,2
customer-33893707615,2
customer-412516166,2
customer-33899708815,2
customer-10531250102,2
customer-1722882451,2
customer-10537005602,2
customer-90630121902,2
customer-1499956431,2
customer-729033950,2
customer-948117270,2
customer-1035611121,2
customer-96041007,2
customer-948245666,2
customer-1954579000,2
customer-61366194,2
customer-1541593881,2
customer-1255169601,2
customer-59116404802,2
customer-10574870315,2
customer-33955533005,2
customer-243155437,2
customer-88439565402,2
customer-20329343805,2
customer-20335157615,2
customer-10591540715,2
customer-280748387,2
customer-484059747,2
customer-10604910215,2
customer-91574496102,2
customer-1400068430,2
customer-20367069005,2
customer-20371818405,2
customer-20373668505,2
customer-89696692802,2
customer-1255493051,2
customer-830820116,2
customer-10623319015,2
customer-488966827,2
customer-484323480,2
customer-1577194731,2
customer-949063530,2
customer-10656640815,2
customer-264101277,2
customer-1958810361,2
customer-52689854,2
customer-20434446415,2
customer-1650604641,2
customer-831212046,2
customer-558411700,2
customer-831355286,2
customer-91582567002,2
customer-20458637015,2
customer-59029604402,2
customer-34040706905,2
customer-34051219402,2
customer-10730706402,2
customer-361796436,2
customer-34054143715,2
customer-392341547,2
customer-52711372,2
customer-949553981,2
customer-91387642702,2
customer-6154631,2
customer-34095897005,2
customer-109483157,2
customer-10795297535,2
customer-20517681905,2
customer-1181694370,2
customer-20523706415,2
customer-950448086,2
customer-832194330,2
customer-1963935751,2
customer-1964021971,2
customer-559913981,2
customer-1256271740,2
customer-281693000,2
customer-832412376,2
customer-34129020415,2
customer-20544666005,2
customer-59001932702,2
customer-446565900,2
customer-560531761,2
customer-10859898815,2
customer-832484110,2
customer-34133899415,2
customer-1256763910,2
customer-20576258305,2
customer-90253885902,2
customer-1340977941,2
customer-951197950,2
customer-1968025920,2
customer-76864905802,2
customer-1631737511,2
customer-20609992105,2
customer-244223190,2
customer-1118729866,2
customer-10920359135,2
customer-46566889002,2
customer-833109306,2
customer-189761437,2
customer-330391136,2
customer-20626466105,2
customer-58934494702,2
customer-1971792911,2
customer-91579499502,2
customer-189839290,2
customer-34207083702,2
customer-20644610805,2
customer-1543800741,2
customer-1973425211,2
customer-10951181002,2
customer-1119102760,2
customer-1454065860,2
customer-833466791,2
customer-1502750611,2
customer-46561356302,2
customer-34233484515,2
customer-731304901,2
customer-362521641,2
customer-84867561802,2
customer-1341525950,2
customer-1038077311,2
customer-189901046,2
customer-833936340,2
customer-1976578941,2
customer-952052366,2
customer-1182672661,2
customer-20688896805,2
customer-10984411715,2
customer-10986405105,2
customer-1258688981,2
customer-89626939902,2
customer-10995013015,2
customer-20696288715,2
customer-75978887,2
customer-833990106,2
customer-11044227305,2
customer-34298580902,2
customer-1119612206,2
customer-80801883202,2
customer-1543810791,2
customer-1578201801,2
customer-20723480205,2
customer-11074590615,2
customer-1980721980,2
customer-1980747550,2
customer-190283660,2
customer-791235786,2
customer-1980975270,2
customer-362733141,2
customer-1731039051,2
customer-952721701,2
customer-283155797,2
customer-86419095102,2
customer-1631869591,2
customer-791261170,2
customer-283273347,2
customer-1982101791,2
customer-129080431,2
customer-62180871902,2
customer-1120038930,2
customer-331181266,2
customer-374988,2
customer-11133483915,2
customer-1503433000,2
customer-138338646,2
customer-20794030415,2
customer-791321556,2
customer-244460626,2
customer-76729960702,2
customer-11207295115,2
customer-138399516,2
customer-446789241,2
customer-283588546,2
customer-1120404130,2
customer-20840739515,2
customer-11229634515,2
customer-91171462502,2
customer-953884301,2
customer-20855022715,2
customer-1985905161,2
customer-1737594801,2
customer-244555730,2
customer-564727480,2
customer-733412721,2
customer-20873501915,2
customer-88214440502,2
customer-20881550715,2
customer-190467056,2
customer-836558596,2
customer-284150171,2
customer-244634780,2
customer-11279796202,2
customer-657094751,2
customer-20895862702,2
customer-1455087141,2
customer-20913331905,2
customer-954163786,2
customer-446807737,2
customer-20918865815,2
customer-11296541405,2
customer-20930689715,2
customer-1990730530,2
customer-89612447702,2
customer-1455305011,2
customer-733795366,2
customer-11318964415,2
customer-110292150,2
customer-76044094,2
customer-1992463961,2
customer-91577927202,2
customer-362945390,2
customer-20948865202,2
customer-34566943802,2
customer-1993028250,2
customer-21280401,2
customer-734342610,2
customer-20965107415,2
customer-1993396781,2
customer-34575471702,2
customer-11350044915,2
customer-1183217216,2
customer-2733204,2
customer-1040284651,2
customer-331732917,2
customer-11384552315,2
customer-76728151102,2
customer-6987295,2
customer-1121228120,2
customer-496261041,2
customer-11429516615,2
customer-1040612530,2
customer-413857817,2
customer-1580300291,2
customer-1183421910,2
customer-83514832702,2
customer-1040967356,2
customer-21030260215,2
customer-34646843702,2
customer-432476266,2
customer-1544735841,2
customer-1455817051,2
customer-1996706261,2
customer-1345133951,2
customer-91160968102,2
customer-58820147102,2
customer-34669556002,2
customer-62345483902,2
customer-21083796705,2
customer-69777604102,2
customer-11547992415,2
customer-46504470805,2
customer-1345972770,2
customer-509283201,2
customer-91582157402,2
customer-138822500,2
customer-1122161546,2
customer-220251616,2
customer-1999852451,2
customer-31575478,2
customer-66774994502,2
customer-2000440591,2
customer-1664825811,2
customer-83485621702,2
customer-394104697,2
customer-567573731,2
customer-1664852521,2
customer-34720134415,2
customer-332105321,2
customer-21142274505,2
customer-567712401,2
customer-11610482215,2
customer-839910096,2
customer-191089427,2
customer-51239547602,2
customer-1504435941,2
customer-1546134531,2
customer-1346768291,2
customer-21163759315,2
customer-21164025515,2
customer-11655165315,2
customer-2002535140,2
customer-2002607691,2
customer-21165956015,2
customer-90546989102,2
customer-11674584515,2
customer-90695881802,2
customer-51219932705,2
customer-1404605900,2
customer-11699675905,2
customer-21174044615,2
customer-17427070,2
customer-568371446,2
customer-79110522102,2
customer-2004546261,2
customer-146996847,2
customer-34781736915,2
customer-21203655615,2
customer-2005172141,2
customer-90426323902,2
customer-21209740615,2
customer-840456020,2
customer-11748099002,2
customer-139017077,2
customer-21217599615,2
customer-1185600161,2
customer-736806356,2
customer-11777162105,2
customer-1043703340,2
customer-659340076,2
customer-1043730380,2
customer-2007674940,2
customer-841162150,2
customer-2007923381,2
customer-1043738116,2
customer-447206957,2
customer-34849646415,2
customer-1123490320,2
customer-34868363715,2
customer-2008636881,2
customer-168673576,2
customer-841510286,2
customer-31719514,2
customer-364170721,2
customer-2008857180,2
customer-793686060,2
customer-659826661,2
customer-2009439831,2
customer-21289826805,2
customer-1348684931,2
customer-21296210805,2
customer-11884979015,2
customer-83343663702,2
customer-1123654186,2
customer-2010302630,2
customer-21309878915,2
customer-364172086,2
customer-570298050,2
customer-2010842440,2
customer-570342141,2
customer-11915282002,2
customer-245643911,2
customer-660112366,2
customer-245951741,2
customer-11924861305,2
customer-842102346,2
customer-11929668215,2
customer-2013040010,2
customer-265002701,2
customer-1044291536,2
customer-2013286740,2
customer-34905463005,2
customer-364185836,2
customer-160382687,2
customer-265113041,2
customer-794119050,2
customer-570613662,2
customer-34930802115,2
customer-570658276,2
customer-221306970,2
customer-2014727950,2
customer-191817771,2
customer-1581985410,2
customer-11970582502,2
customer-1547410851,2
customer-1405687800,2
customer-21348384805,2
customer-570983570,2
customer-1186289040,2
customer-1264792761,2
customer-245963237,2
customer-11983762105,2
customer-80464272302,2
customer-44222409705,2
customer-1664932401,2
customer-2016845620,2
customer-661623301,2
customer-1124697560,2
customer-34983177105,2
customer-12011098115,2
customer-34990266715,2
customer-959382271,2
customer-2017488480,2
customer-843103621,2
customer-571456546,2
customer-246311956,2
customer-843124576,2
customer-661977666,2
customer-246408257,2
customer-2018436021,2
customer-288035786,2
customer-2018541630,2
customer-2018703551,2
customer-35044213402,2
customer-21420695005,2
customer-35049813505,2
customer-2019208791,2
customer-67333181,2
customer-78775172802,2
customer-165273860,2
customer-662371290,2
customer-221347376,2
customer-1125020290,2
customer-76385853502,2
customer-959805391,2
customer-844038060,2
customer-12075925315,2
customer-153090877,2
customer-35080392105,2
customer-12101041315,2
customer-2020759151,2
customer-1265528420,2
customer-91564810402,2
customer-21456751215,2
customer-1547751311,2
customer-130382170,2
customer-415774270,2
customer-960393626,2
customer-288393671,2
customer-573090061,2
customer-58437804602,2
customer-960426286,2
customer-12152111015,2
customer-21461331305,2
customer-1406051510,2
customer-35122557505,2
customer-12156978615,2
customer-21488327615,2
customer-21553546,2
customer-1187863320,2
customer-1045960970,2
customer-62178740802,2
customer-21515155715,2
customer-459269397,2
customer-2023109001,2
customer-121762137,2
customer-12176140515,2
customer-1582338381,2
customer-2023590031,2
customer-1126122490,2
customer-1582659300,2
customer-433978320,2
customer-67386372702,2
customer-1126354410,2
customer-1046634701,2
customer-62477656402,2
customer-192565376,2
customer-1700763810,2
customer-139207227,2
customer-2024725281,2
customer-846004481,2
customer-12247305502,2
customer-2025027391,2
customer-91574253602,2
customer-2025667541,2
customer-574557706,2
customer-76376355302,2
customer-1188422250,2
customer-1407077591,2
customer-289392340,2
customer-91577795802,2
customer-21638943105,2
customer-1350222921,2
customer-1047612101,2
customer-130710027,2
customer-1350379771,2
customer-12808094,2
customer-2028484211,2
customer-1583058171,2
customer-21689228812,2
customer-962266790,2
customer-1126752981,2
customer-21697875215,2
customer-91574189102,2
customer-847269420,2
customer-575410441,2
customer-2030362801,2
customer-61847272802,2
customer-1188839431,2
customer-1048328936,2
customer-847371481,2
customer-97975197,2
customer-847475386,2
customer-2031434341,2
customer-2031495211,2
customer-665209000,2
customer-1460923221,2
customer-434471911,2
customer-9223372034632730000,2
customer-2032251721,2
customer-2032498221,2
customer-35365471405,2
customer-962828620,2
customer-1350915670,2
customer-88137700102,2
customer-31812994,2
customer-12361936805,2
customer-78763438002,2
customer-576234716,2
customer-448041061,2
customer-2034424241,2
customer-290409380,2
customer-35388310015,2
customer-848458850,2
customer-434512950,2
customer-434627411,2
customer-2034833270,2
customer-576363466,2
customer-848579711,2
customer-67732066,2
customer-2035617960,2
customer-12380504715,2
customer-2035890151,2
customer-88099983502,2
customer-1665679170,2
customer-2036287820,2
customer-88092520102,2
customer-89418625002,2
customer-163669307,2
customer-12392065405,2
customer-503637681,2
customer-21796321615,2
customer-396644506,2
customer-577430750,2
customer-739908476,2
customer-91582401902,2
customer-963168580,2
customer-91152241202,2
customer-1049192366,2
customer-1408797181,2
customer-12424668415,2
customer-2038156151,2
customer-12434402202,2
customer-50795405502,2
customer-90861528,2
customer-21872723815,2
customer-1351459231,2
customer-2039160081,2
customer-12449129305,2
customer-740191850,2
customer-193570577,2
customer-21900226015,2
customer-416494990,2
customer-265927376,2
customer-21910693115,2
customer-290978281,2
customer-12476337615,2
customer-35415136705,2
customer-21923457605,2
customer-1049923500,2
customer-76314409502,2
customer-12489182105,2
customer-1050138536,2
customer-46182474702,2
customer-91362341102,2
customer-578202840,2
customer-667243246,2
customer-111044240,2
customer-35419728902,2
customer-964059326,2
customer-1508399281,2
customer-266076877,2
customer-1462392751,2
customer-1190228151,2
customer-851034830,2
customer-46165632115,2
customer-797106200,2
customer-851121530,2
customer-91346408302,2
customer-22011542205,2
customer-35452877705,2
customer-291085007,2
customer-35468352202,2
customer-460001697,2
customer-12548686815,2
customer-12552591205,2
customer-335935400,2
customer-1128997350,2
customer-89400371902,2
customer-73695817402,2
customer-366331160,2
customer-12559154305,2
customer-1508416891,2
customer-12561837705,2
customer-22075154215,2
customer-98270647,2
customer-22078276515,2
customer-1190518316,2
customer-22081742405,2
customer-741993791,2
customer-52904265,2
customer-1050984091,2
customer-12584788505,2
customer-579873800,2
customer-12587296415,2
customer-91584030802,2
customer-668741120,2
customer-91341993102,2
customer-1051033980,2
customer-1051086380,2
customer-2048308040,2
customer-2048337941,2
customer-1352427120,2
customer-35585711315,2
customer-139367997,2
customer-478071030,2
customer-1130299576,2
customer-22155726815,2
customer-493693891,2
customer-147607117,2
customer-797734640,2
customer-50732855405,2
customer-3931760,2
customer-580795750,2
customer-22191699002,2
customer-12623681505,2
customer-22197471005,2
customer-130991387,2
customer-460154980,2
customer-580862400,2
customer-22204107815,2
customer-336489760,2
customer-581190400,2
customer-1052246616,2
customer-91582897602,2
customer-966107480,2
customer-35645911105,2
customer-1191038006,2
customer-68417675402,2
customer-1052424371,2
customer-68303848,2
customer-12653676905,2
customer-12661371405,2
customer-2054923630,2
customer-966775866,2
customer-1130925520,2
customer-111337297,2
customer-35659496105,2
customer-1665902220,2
customer-66518058002,2
customer-80386907402,2
customer-669962916,2
customer-448548706,2
customer-12696891715,2
customer-967537096,2
customer-2056529761,2
customer-35689128705,2
customer-478327897,2
customer-22284355105,2
customer-1353656800,2
customer-80375206302,2
customer-1274780170,2
customer-1053458350,2
customer-470208257,2
customer-2057928061,2
customer-111634647,2
customer-63102620902,2
customer-367104940,2
customer-582342220,2
customer-175749496,2
customer-1131582650,2
customer-1191863760,2
customer-22355828815,2
customer-22377718102,2
customer-12745576315,2
customer-266530756,2
customer-22388844605,2
customer-194667136,2
customer-35782994005,2
customer-223549621,2
customer-435816500,2
customer-855855351,2
customer-1132092760,2
customer-131169281,2
customer-856191071,2
customer-856235296,2
customer-583270161,2
customer-968826510,2
customer-12781947505,2
customer-22412876505,2
customer-84487780,2
customer-1054048206,2
customer-22423765505,2
customer-2064698680,2
customer-22424661705,2
customer-84492572,2
customer-436065850,2
customer-22447638002,2
customer-856504411,2
customer-112099347,2
customer-122536997,2
customer-12818522715,2
customer-367666561,2
customer-856857686,2
customer-337911041,2
customer-98987984,2
customer-99059937,2
customer-12840368405,2
customer-112114211,2
customer-969592120,2
customer-223721890,2
customer-12849980105,2
customer-35904414705,2
customer-1737122381,2
customer-2067448380,2
customer-51457120,2
customer-223975157,2
customer-131234826,2
customer-798669321,2
customer-1054847836,2
customer-12867676905,2
customer-1132345011,2
customer-12869825305,2
customer-22522046615,2
customer-266661150,2
customer-35936538305,2
customer-2070245390,2
customer-671497340,2
customer-80343133002,2
customer-12881592305,2
customer-584749571,2
customer-122665980,2
customer-671798971,2
customer-671874836,2
customer-46030527505,2
customer-122677550,2
customer-22570632315,2
customer-858022936,2
customer-672053346,2
customer-1055040730,2
customer-436080920,2
customer-1666617221,2
customer-35974307715,2
customer-12911994605,2
customer-585638800,2
customer-2073345920,2
customer-970451706,2
customer-22618064715,2
customer-1635873990,2
customer-970515186,2
customer-89339903802,2
customer-585940656,2
customer-1354320171,2
customer-2075432430,2
customer-1354535651,2
customer-68938547,2
customer-22654353302,2
customer-173299057,2
customer-2076497240,2
customer-224431396,2
customer-1681095240,2
customer-12938246005,2
customer-470583890,2
customer-294362507,2
customer-500338491,2
customer-1055874911,2
customer-1412028121,2
customer-1355165501,2
customer-1192992770,2
customer-2079000331,2
customer-971172196,2
customer-87699347602,2
customer-2079157070,2
customer-99325692,2
customer-1133478460,2
customer-36061209715,2
customer-90615561202,2
customer-1056243110,2
customer-294984791,2
customer-2080299821,2
customer-91337231302,2
customer-22773654605,2
customer-22789563805,2
customer-1510105420,2
customer-861274306,2
customer-1612783141,2
customer-418015200,2
customer-1356322611,2
customer-36111976905,2
customer-68309458102,2
customer-862049546,2
customer-13032448515,2
customer-1612800770,2
customer-1667052720,2
customer-1134456531,2
customer-43969851602,2
customer-673669996,2
customer-478738070,2
customer-45961286102,2
customer-2083742511,2
customer-972208766,2
customer-2083821171,2
customer-69298451,2
customer-22850222415,2
customer-587233270,2
customer-99632267,2
customer-78655297702,2
customer-225215367,2
customer-22872119615,2
customer-90680442202,2
customer-1057338080,2
customer-1134834641,2
customer-1412766541,2
customer-36182335605,2
customer-972529270,2
customer-22951023815,2
customer-972596856,2
customer-1134933451,2
customer-800221676,2
customer-2086403751,2
customer-78637773202,2
customer-36210821005,2
customer-36232205015,2
customer-36238590702,2
customer-36267512805,2
customer-91570305302,2
customer-2087115180,2
customer-267154757,2
customer-1412888081,2
customer-496970231,2
customer-587874042,2
customer-369505386,2
customer-267415951,2
customer-249379207,2
customer-13136979515,2
customer-13138832205,2
customer-1587625721,2
customer-295978641,2
customer-864526976,2
customer-13146971305,2
customer-57178706402,2
customer-91570137402,2
customer-225634950,2
customer-23082354305,2
customer-13156758815,2
customer-1057804541,2
customer-1135235206,2
customer-36364978302,2
customer-1357423281,2
customer-1058298571,2
customer-2091322050,2
customer-1279162280,2
customer-1135445656,2
customer-2092792870,2
customer-974075296,2
customer-865278951,2
customer-1194768490,2
customer-676060491,2
customer-1058645510,2
customer-91460598,2
customer-53073052,2
customer-99735540,2
customer-36432220215,2
customer-340149621,2
customer-2096346710,2
customer-974243430,2
customer-23198856615,2
customer-2574973202,2
customer-195784100,2
customer-13205036715,2
customer-1058763806,2
customer-493884731,2
customer-436672371,2
customer-13212418705,2
customer-471079170,2
customer-296437200,2
customer-1466729951,2
customer-36463217605,2
customer-418117337,2
customer-23233601815,2
customer-36498277805,2
customer-36505662005,2
customer-36509170015,2
customer-5399208802,2
customer-85089500,2
customer-866269781,2
customer-1357778901,2
customer-13245477005,2
customer-5609036102,2
customer-866325896,2
customer-589816000,2
customer-13255475415,2
customer-91576890002,2
customer-866383680,2
customer-974700366,2
customer-1552874001,2
customer-6040746402,2
customer-267560987,2
customer-36549760015,2
customer-6259363502,2
customer-1195597541,2
customer-50433867102,2
customer-340528697,2
customer-1553028380,2
customer-1694545311,2
customer-801732620,2
customer-1553144871,2
customer-13841510,2
customer-23337077205,2
customer-975249490,2
customer-1137085696,2
customer-34636661,2
customer-6318697805,2
customer-15970071,2
customer-13318603815,2
customer-801910426,2
customer-100143524,2
customer-1415619541,2
customer-1059775290,2
customer-36599141305,2
customer-1358641440,2
customer-45821450102,2
customer-370690961,2
customer-13351973205,2
customer-1059951950,2
customer-6337599505,2
customer-13353038205,2
customer-1553263831,2
customer-747936576,2
customer-13368765315,2
customer-91561583602,2
customer-6343874705,2
customer-249984180,2
customer-6348981805,2
customer-23425406605,2
customer-1553959470,2
customer-677867176,2
customer-1060402246,2
customer-89177018902,2
customer-36620932315,2
customer-36630936605,2
customer-1416495461,2
customer-13393338302,2
customer-678086721,2
customer-36635866915,2
customer-1588846891,2
customer-13402227405,2
customer-36641123405,2
customer-36645784205,2
customer-975984791,2
customer-591687101,2
customer-511982566,2
customer-6389613715,2
customer-1137775361,2
customer-591821981,2
customer-50053168,2
customer-976576200,2
customer-6392489405,2
customer-50312331702,2
customer-802577941,2
customer-1681402680,2
customer-69713427,2
customer-23549392805,2
customer-461912481,2
customer-226644340,2
customer-80205765902,2
customer-418606797,2
customer-870590171,2
customer-36699552815,2
customer-13461219205,2
customer-23611169405,2
customer-6410839615,2
customer-6411660205,2
customer-593402011,2
customer-1281583781,2
customer-678979071,2
customer-23613400005,2
customer-802793550,2
customer-78370119302,2
customer-13485346515,2
customer-479334581,2
customer-268384557,2
customer-1197707331,2
customer-6427617415,2
customer-371877670,2
customer-13491006915,2
customer-35628220,2
customer-197220507,2
customer-13495974205,2
customer-23657311605,2
customer-871549960,2
customer-35664401,2
customer-6441720115,2
customer-977633666,2
customer-13509789205,2
customer-1061666301,2
customer-50169904205,2
customer-449451876,2
customer-36754183205,2
customer-36759649205,2
customer-148271587,2
customer-87438697702,2
customer-6473409915,2
customer-6476258705,2
customer-1513739991,2
customer-594435671,2
customer-226664006,2
customer-6487631305,2
customer-749228276,2
customer-749276632,2
customer-77449664,2
customer-13554951015,2
customer-1138707826,2
customer-68214258502,2
customer-679412976,2
customer-197462770,2
customer-1360379230,2
customer-59386208,2
customer-56941244702,2
customer-70019816,2
customer-341951436,2
customer-23821243515,2
customer-91574973902,2
customer-85625691,2
customer-679576386,2
customer-23860522115,2
customer-595874951,2
customer-23867656115,2
customer-226850007,2
customer-23868385415,2
customer-679774086,2
customer-13605772305,2
customer-1667585851,2
customer-1139192776,2
customer-13608892105,2
customer-23885378115,2
customer-23889054115,2
customer-1062771531,2
customer-1062836230,2
customer-226986121,2
customer-13615461405,2
customer-23899955905,2
customer-13619283905,2
customer-485981861,2
customer-1681606731,2
customer-596038750,2
customer-13631574105,2
customer-268635096,2
customer-418902646,2
customer-342325431,2
customer-400018517,2
customer-680828836,2
customer-1668484130,2
customer-1283753611,2
customer-1283857981,2
customer-6590402905,2
customer-1516259571,2
customer-596496220,2
customer-91583343502,2
customer-36864960705,2
customer-1199557526,2
customer-36461410,2
customer-227322876,2
customer-681668800,2
customer-269094710,2
customer-1139704430,2
customer-400333390,2
customer-874772966,2
customer-6612815015,2
customer-100711070,2
customer-682126516,2
customer-36912121905,2
customer-13670561702,2
customer-750600603,2
customer-1064203931,2
